test_size,train_size,epoch,batch_size,learn_rate,weight_decay
1,0,0
4,0,0
d,e,f,a,u,l,t
d,e,f,a,u,l,t
d,e,f,a,u,l,t
d,e,f,a,u,l,t
matrixes,correct_count,total_data,acc,precision,recall,macro_f1,micro_f1
"[[28 10]
 [ 7 55]]",83,100,0.83,0.823076923076923,0.8119694397283531,0.8166325099773487,0.83
